T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
2.30926E+1	2.37935E+1	9.99976E-6	8.59802E-4	8.59822E+1
2.29302E+1	2.36237E+1	9.99977E-6	8.58934E-4	8.58954E+1
2.27656E+1	2.34527E+1	9.99977E-6	8.58032E-4	8.58052E+1
2.26028E+1	2.32817E+1	9.99977E-6	8.57175E-4	8.57194E+1
2.24438E+1	2.31096E+1	9.99977E-6	8.56310E-4	8.56330E+1
2.22844E+1	2.29372E+1	9.99976E-6	8.55422E-4	8.55442E+1
2.21247E+1	2.27689E+1	9.99977E-6	8.54585E-4	8.54605E+1
2.19668E+1	2.26032E+1	9.99977E-6	8.53718E-4	8.53737E+1
2.18078E+1	2.24371E+1	9.99976E-6	8.52880E-4	8.52901E+1
2.16488E+1	2.22714E+1	9.99977E-6	8.52091E-4	8.52111E+1
2.14884E+1	2.21036E+1	9.99976E-6	8.51250E-4	8.51270E+1
2.13319E+1	2.19357E+1	9.99976E-6	8.50420E-4	8.50441E+1
2.11803E+1	2.17692E+1	9.99977E-6	8.49668E-4	8.49688E+1
2.10269E+1	2.16057E+1	9.99977E-6	8.48902E-4	8.48922E+1
2.08721E+1	2.14439E+1	9.99976E-6	8.48104E-4	8.48124E+1
2.07183E+1	2.12837E+1	9.99976E-6	8.47288E-4	8.47308E+1
2.05660E+1	2.11249E+1	9.99977E-6	8.46502E-4	8.46522E+1
2.04134E+1	2.09650E+1	9.99976E-6	8.45754E-4	8.45774E+1
2.02613E+1	2.08051E+1	9.99976E-6	8.44999E-4	8.45019E+1
2.01132E+1	2.06460E+1	9.99976E-6	8.44259E-4	8.44279E+1
1.99669E+1	2.04882E+1	9.99976E-6	8.43541E-4	8.43561E+1
1.98223E+1	2.03359E+1	9.99977E-6	8.42838E-4	8.42858E+1
1.96788E+1	2.01866E+1	9.99976E-6	8.42120E-4	8.42140E+1
1.95364E+1	2.00375E+1	9.99976E-6	8.41416E-4	8.41436E+1
1.93978E+1	1.98911E+1	9.99976E-6	8.40747E-4	8.40767E+1
1.92591E+1	1.97432E+1	9.99976E-6	8.40058E-4	8.40078E+1
1.91191E+1	1.95948E+1	9.99976E-6	8.39364E-4	8.39384E+1
1.89800E+1	1.94487E+1	9.99977E-6	8.38671E-4	8.38691E+1
1.88406E+1	1.93033E+1	9.99976E-6	8.38031E-4	8.38051E+1
1.87026E+1	1.91590E+1	9.99976E-6	8.37399E-4	8.37419E+1
1.85679E+1	1.90171E+1	9.99976E-6	8.36749E-4	8.36769E+1
1.84339E+1	1.88752E+1	9.99977E-6	8.36119E-4	8.36138E+1
1.83005E+1	1.87351E+1	9.99976E-6	8.35490E-4	8.35510E+1
1.81690E+1	1.85979E+1	9.99976E-6	8.34879E-4	8.34899E+1
1.80401E+1	1.84632E+1	9.99976E-6	8.34298E-4	8.34318E+1
1.79157E+1	1.83319E+1	9.99976E-6	8.33725E-4	8.33745E+1
1.77957E+1	1.82048E+1	9.99977E-6	8.33172E-4	8.33191E+1
1.76754E+1	1.80785E+1	9.99977E-6	8.32603E-4	8.32622E+1
1.75547E+1	1.79529E+1	9.99977E-6	8.32036E-4	8.32055E+1
1.74361E+1	1.78292E+1	9.99976E-6	8.31501E-4	8.31521E+1
1.73203E+1	1.77073E+1	9.99976E-6	8.30999E-4	8.31019E+1
1.72081E+1	1.75890E+1	9.99976E-6	8.30498E-4	8.30518E+1
1.70999E+1	1.74746E+1	9.99977E-6	8.30016E-4	8.30035E+1
1.69926E+1	1.73634E+1	9.99977E-6	8.29504E-4	8.29523E+1
1.68860E+1	1.72527E+1	9.99976E-6	8.29008E-4	8.29028E+1
1.67790E+1	1.71390E+1	9.99977E-6	8.28568E-4	8.28587E+1
1.66726E+1	1.70270E+1	9.99977E-6	8.28121E-4	8.28141E+1
1.65707E+1	1.69204E+1	9.99976E-6	8.27668E-4	8.27688E+1
1.64695E+1	1.68142E+1	9.99975E-6	8.27207E-4	8.27227E+1
1.63676E+1	1.67076E+1	9.99976E-6	8.26758E-4	8.26778E+1
1.62662E+1	1.66025E+1	9.99976E-6	8.26323E-4	8.26343E+1
1.61660E+1	1.64987E+1	9.99976E-6	8.25905E-4	8.25924E+1
1.60682E+1	1.63988E+1	9.99976E-6	8.25525E-4	8.25545E+1
1.59749E+1	1.63014E+1	9.99977E-6	8.25146E-4	8.25165E+1
1.58873E+1	1.62084E+1	9.99976E-6	8.24745E-4	8.24764E+1
1.58013E+1	1.61188E+1	9.99976E-6	8.24382E-4	8.24401E+1
1.57169E+1	1.60316E+1	9.99976E-6	8.24039E-4	8.24059E+1
1.56364E+1	1.59480E+1	9.99976E-6	8.23677E-4	8.23697E+1
1.55592E+1	1.58672E+1	9.99976E-6	8.23373E-4	8.23393E+1
1.54835E+1	1.57880E+1	9.99976E-6	8.23077E-4	8.23097E+1
1.54090E+1	1.57100E+1	9.99976E-6	8.22758E-4	8.22778E+1
1.53362E+1	1.56352E+1	9.99976E-6	8.22481E-4	8.22501E+1
1.52662E+1	1.55634E+1	9.99976E-6	8.22189E-4	8.22209E+1
1.51998E+1	1.54947E+1	9.99976E-6	8.21929E-4	8.21949E+1
1.51369E+1	1.54286E+1	9.99977E-6	8.21686E-4	8.21705E+1
1.50765E+1	1.53645E+1	9.99977E-6	8.21430E-4	8.21449E+1
1.50156E+1	1.53034E+1	9.99977E-6	8.21202E-4	8.21221E+1
1.49537E+1	1.52384E+1	9.99977E-6	8.20949E-4	8.20967E+1
1.48929E+1	1.51725E+1	9.99978E-6	8.20691E-4	8.20709E+1
1.48331E+1	1.51121E+1	9.99977E-6	8.20482E-4	8.20500E+1
1.47750E+1	1.50537E+1	9.99976E-6	8.20250E-4	8.20270E+1
1.47195E+1	1.49972E+1	9.99976E-6	8.20031E-4	8.20051E+1
1.46666E+1	1.49408E+1	9.99976E-6	8.19812E-4	8.19832E+1
1.46156E+1	1.48859E+1	9.99976E-6	8.19594E-4	8.19613E+1
1.45665E+1	1.48354E+1	9.99977E-6	8.19393E-4	8.19411E+1
1.45200E+1	1.47876E+1	9.99977E-6	8.19195E-4	8.19214E+1
1.44754E+1	1.47414E+1	9.99977E-6	8.19019E-4	8.19038E+1
1.44329E+1	1.46966E+1	9.99977E-6	8.18872E-4	8.18891E+1
1.43932E+1	1.46566E+1	9.99977E-6	8.18746E-4	8.18765E+1
1.43548E+1	1.46173E+1	9.99977E-6	8.18597E-4	8.18616E+1
1.43166E+1	1.45767E+1	9.99977E-6	8.18440E-4	8.18460E+1
1.42793E+1	1.45377E+1	9.99977E-6	8.18296E-4	8.18315E+1
1.42435E+1	1.44997E+1	9.99977E-6	8.18123E-4	8.18142E+1
1.42093E+1	1.44642E+1	9.99977E-6	8.17989E-4	8.18008E+1
1.41767E+1	1.44295E+1	9.99976E-6	8.17881E-4	8.17900E+1
1.41447E+1	1.43963E+1	9.99976E-6	8.17755E-4	8.17774E+1
1.41132E+1	1.43646E+1	9.99976E-6	8.17636E-4	8.17656E+1
1.40837E+1	1.43339E+1	9.99976E-6	8.17511E-4	8.17530E+1
1.40569E+1	1.43058E+1	9.99976E-6	8.17400E-4	8.17420E+1
1.40319E+1	1.42798E+1	9.99976E-6	8.17316E-4	8.17336E+1
1.40080E+1	1.42553E+1	9.99977E-6	8.17219E-4	8.17238E+1
1.39854E+1	1.42311E+1	9.99976E-6	8.17134E-4	8.17154E+1
1.39638E+1	1.42083E+1	9.99976E-6	8.17054E-4	8.17074E+1
1.39434E+1	1.41879E+1	9.99977E-6	8.16976E-4	8.16995E+1
1.39253E+1	1.41706E+1	9.99976E-6	8.16926E-4	8.16945E+1
1.39084E+1	1.41524E+1	9.99976E-6	8.16870E-4	8.16890E+1
1.38906E+1	1.41320E+1	9.99976E-6	8.16797E-4	8.16817E+1
1.38718E+1	1.41123E+1	9.99976E-6	8.16729E-4	8.16749E+1
1.38529E+1	1.40936E+1	9.99976E-6	8.16623E-4	8.16643E+1
1.38354E+1	1.40763E+1	9.99976E-6	8.16556E-4	8.16576E+1
1.38177E+1	1.40579E+1	9.99976E-6	8.16508E-4	8.16527E+1
1.37998E+1	1.40405E+1	9.99976E-6	8.16426E-4	8.16446E+1
1.37837E+1	1.40258E+1	9.99977E-6	8.16363E-4	8.16382E+1
1.37693E+1	1.40108E+1	9.99977E-6	8.16320E-4	8.16339E+1
1.37571E+1	1.39961E+1	9.99976E-6	8.16244E-4	8.16263E+1
1.37442E+1	1.39829E+1	9.99977E-6	8.16199E-4	8.16217E+1
1.37297E+1	1.39681E+1	9.99977E-6	8.16177E-4	8.16196E+1
1.37162E+1	1.39533E+1	9.99977E-6	8.16119E-4	8.16138E+1
1.37039E+1	1.39407E+1	9.99976E-6	8.16065E-4	8.16085E+1
1.36897E+1	1.39267E+1	9.99977E-6	8.16013E-4	8.16032E+1
1.36726E+1	1.39105E+1	9.99976E-6	8.15929E-4	8.15948E+1
1.36537E+1	1.38919E+1	9.99976E-6	8.15838E-4	8.15858E+1
1.36357E+1	1.38733E+1	9.99976E-6	8.15759E-4	8.15779E+1
1.36198E+1	1.38578E+1	9.99976E-6	8.15706E-4	8.15726E+1
1.36073E+1	1.38463E+1	9.99976E-6	8.15667E-4	8.15686E+1
1.35971E+1	1.38355E+1	9.99977E-6	8.15633E-4	8.15652E+1
1.35868E+1	1.38238E+1	9.99977E-6	8.15598E-4	8.15616E+1
1.35748E+1	1.38124E+1	9.99977E-6	8.15522E-4	8.15541E+1
1.35623E+1	1.37997E+1	9.99976E-6	8.15464E-4	8.15484E+1
1.35513E+1	1.37890E+1	9.99977E-6	8.15429E-4	8.15448E+1
1.35437E+1	1.37811E+1	9.99977E-6	8.15399E-4	8.15417E+1
1.35371E+1	1.37734E+1	9.99977E-6	8.15391E-4	8.15410E+1
1.35291E+1	1.37654E+1	9.99977E-6	8.15375E-4	8.15394E+1
1.35201E+1	1.37553E+1	9.99977E-6	8.15333E-4	8.15352E+1
1.35106E+1	1.37447E+1	9.99976E-6	8.15272E-4	8.15292E+1
1.35011E+1	1.37354E+1	9.99976E-6	8.15239E-4	8.15259E+1
1.34916E+1	1.37270E+1	9.99976E-6	8.15221E-4	8.15240E+1
1.34828E+1	1.37193E+1	9.99976E-6	8.15187E-4	8.15206E+1
1.34757E+1	1.37112E+1	9.99977E-6	8.15157E-4	8.15176E+1
1.34698E+1	1.37040E+1	9.99977E-6	8.15131E-4	8.15149E+1
1.34627E+1	1.36967E+1	9.99977E-6	8.15086E-4	8.15105E+1
1.34537E+1	1.36877E+1	9.99977E-6	8.15068E-4	8.15087E+1
1.34448E+1	1.36793E+1	9.99977E-6	8.15059E-4	8.15078E+1
1.34375E+1	1.36716E+1	9.99976E-6	8.15008E-4	8.15028E+1
1.34299E+1	1.36634E+1	9.99975E-6	8.14966E-4	8.14986E+1
1.34223E+1	1.36551E+1	9.99976E-6	8.14940E-4	8.14960E+1
1.34163E+1	1.36491E+1	9.99977E-6	8.14915E-4	8.14934E+1
1.34106E+1	1.36434E+1	9.99977E-6	8.14882E-4	8.14900E+1
1.34045E+1	1.36379E+1	9.99977E-6	8.14856E-4	8.14875E+1
1.33982E+1	1.36311E+1	9.99976E-6	8.14833E-4	8.14853E+1
1.33898E+1	1.36211E+1	9.99976E-6	8.14805E-4	8.14824E+1
1.33793E+1	1.36108E+1	9.99976E-6	8.14776E-4	8.14796E+1
1.33687E+1	1.36020E+1	9.99977E-6	8.14726E-4	8.14745E+1
1.33592E+1	1.35916E+1	9.99977E-6	8.14675E-4	8.14694E+1
1.33498E+1	1.35806E+1	9.99976E-6	8.14642E-4	8.14661E+1
1.33415E+1	1.35725E+1	9.99976E-6	8.14615E-4	8.14634E+1
1.33341E+1	1.35655E+1	9.99976E-6	8.14591E-4	8.14611E+1
1.33271E+1	1.35589E+1	9.99977E-6	8.14584E-4	8.14603E+1
1.33218E+1	1.35529E+1	9.99977E-6	8.14552E-4	8.14572E+1
1.33158E+1	1.35478E+1	9.99976E-6	8.14529E-4	8.14548E+1
1.33103E+1	1.35414E+1	9.99977E-6	8.14530E-4	8.14549E+1
1.33073E+1	1.35366E+1	9.99977E-6	8.14517E-4	8.14535E+1
1.33036E+1	1.35328E+1	9.99977E-6	8.14504E-4	8.14523E+1
